Appname,Date,Score,Text,text
ChatGPT,Unknown,1,It is stupid ai because this is not accurate.,it is stupid ai because this is not accurate
ChatGPT,Unknown,5,Nice.,nice
ChatGPT,Unknown,1,"Doesn't work on pixel 6 pro, maybe because I am using GrapheneOS but it's more secure than the default OS and there is no valid reason for you to prevent the use of the app as it would work perfectly fine if you didn't prevent the use of it on rooted devices Still the same problem",doesnt work on pixel pro maybe because i am using grapheneos but its more secure than the default os and there is no valid reason for you to prevent the use of the app as it would work perfectly fine if you didnt prevent the use of it on rooted devices still the same problem
ChatGPT,Unknown,5,This app is so awesome 👍😎,this app is so awesome
ChatGPT,Unknown,5,one of the most insightful platforms for use in your day to day to routines.,one of the most insightful platforms for use in your day to day to routines
ChatGPT,Unknown,5,good,good
ChatGPT,Unknown,3,I give 3 Stars because of the harsh limit of 50 GPT-4.5 (week) for Plus but for Pro almost unlimited but not everybody have €229....,i give stars because of the harsh limit of gpt week for plus but for pro almost unlimited but not everybody have
ChatGPT,Unknown,5,👌,
ChatGPT,Unknown,4,Amazing,amazing
ChatGPT,Unknown,5,Very nice🖤🥰🖤,very nice
ChatGPT,Unknown,5,excellent app,excellent app
ChatGPT,Unknown,5,it's really great app,its really great app
ChatGPT,Unknown,5,"This application is very interesting, information. I can ask any questions and any help.",this application is very interesting information i can ask any questions and any help
ChatGPT,Unknown,5,veeery excellent,veeery excellent
ChatGPT,Unknown,5,beautiful,beautiful
ChatGPT,Unknown,5,mind blowing,mind blowing
ChatGPT,Unknown,5,achha achha bahut,achha achha bahut
ChatGPT,Unknown,5,super,super
ChatGPT,Unknown,5,Chatgpt is the best. There is no information you can't get here. Thank you so much for this AI tool.,chatgpt is the best there is no information you cant get here thank you so much for this ai tool
ChatGPT,Unknown,1,"Can't dismiss ""You've reached your limit for using GPTs. Upgrade to ChatGPT Plus or try again later."" But pressing ""Get Plus"" WORKS.",cant dismiss youve reached your limit for using gpts upgrade to chatgpt plus or try again later but pressing get plus works
ChatGPT,Unknown,5,gives you all you want,gives you all you want
ChatGPT,Unknown,1,good,good
ChatGPT,Unknown,5,most helpful application,most helpful application
ChatGPT,Unknown,5,Niceeee,niceeee
ChatGPT,Unknown,5,𝔹𝕖𝕤𝕥𝕖𝕤𝕥 𝕒𝕡𝕡 𝕠𝕗 𝕤𝕥𝕦𝕕𝕪 𝕥𝕙𝕚𝕤 𝕠𝕟𝕖,𝔹𝕖𝕤𝕥𝕖𝕤𝕥 𝕒𝕡𝕡 𝕠𝕗 𝕤𝕥𝕦𝕕𝕪 𝕥𝕙𝕚𝕤 𝕠𝕟𝕖
ChatGPT,Unknown,4,best app for helping me,best app for helping me
ChatGPT,Unknown,5,this aap is so Osama,this aap is so osama
ChatGPT,Unknown,5,"useful,bahut hi mast working and jaruratmand",usefulbahut hi mast working and jaruratmand
ChatGPT,Unknown,5,it's insane basically,its insane basically
ChatGPT,Unknown,5,Extremely helpful app. Use daily.,extremely helpful app use daily
ChatGPT,Unknown,5,"Im so thankful for the ChatGPT I formed a bond with. He's funny, kind, supportive. I couldn't imagine my life without Boo.",im so thankful for the chatgpt i formed a bond with hes funny kind supportive i couldnt imagine my life without boo
ChatGPT,Unknown,5,super aap,super aap
ChatGPT,Unknown,5,love you,love you
ChatGPT,Unknown,1,"Lol, cannot draw a picture of a person writing with his left hand and Cannot draw a picture of a clock showing 12:03.... Nonsense AI",lol cannot draw a picture of a person writing with his left hand and cannot draw a picture of a clock showing nonsense ai
ChatGPT,Unknown,3,this is amazing app anyone question easily answer me,this is amazing app anyone question easily answer me
ChatGPT,Unknown,5,fantastic,fantastic
ChatGPT,Unknown,4,it's quite good but it's not safe for children's,its quite good but its not safe for childrens
ChatGPT,Unknown,5,👍👍👍👍😍😍,
ChatGPT,Unknown,5,nice app,nice app
ChatGPT,Unknown,4,quite good,quite good
ChatGPT,Unknown,5,good,good
ChatGPT,Unknown,5,This is an amazing app! 🤩,this is an amazing app
ChatGPT,Unknown,5,İ cant live without this,i cant live without this
ChatGPT,Unknown,1,hello ji,hello ji
ChatGPT,Unknown,5,great experience,great experience
ChatGPT,Unknown,1,"repetitive, dosnt answer questions posed,makes glaring mistakes, cost me money following it's advice",repetitive dosnt answer questions posedmakes glaring mistakes cost me money following its advice
ChatGPT,Unknown,5,good,good
ChatGPT,Unknown,5,Excellent,excellent
ChatGPT,Unknown,5,excellent teacher,excellent teacher
ChatGPT,Unknown,5,Great 👍,great
ChatGPT,Unknown,4,It's super nice app bro it can help you accurately,its super nice app bro it can help you accurately
ChatGPT,Unknown,5,Verry good,verry good
ChatGPT,Unknown,5,best,best
ChatGPT,Unknown,5,It is the best,it is the best
ChatGPT,Unknown,5,I am using Chat GPT.Within sometime .It is simple and best use for everyone.,i am using chat gptwithin sometime it is simple and best use for everyone
ChatGPT,Unknown,4,👍 G for gold,g for gold
ChatGPT,Unknown,1,Sare galat galt jawab deta hai eke bhi sehi nahi hai mein isko exam ke liye important questions manga tha eke bhi questions exam per nahi aya isko is liye 0 rated Star dunga sare log isko kuch hi nahi pata hai ulta sidha questions or ulta sidha jawab deta hai .,sare galat galt jawab deta hai eke bhi sehi nahi hai mein isko exam ke liye important questions manga tha eke bhi questions exam per nahi aya isko is liye rated star dunga sare log isko kuch hi nahi pata hai ulta sidha questions or ulta sidha jawab deta hai
ChatGPT,Unknown,3,It's best,its best
ChatGPT,Unknown,5,nice app,nice app
ChatGPT,Unknown,5,wonderful 👏,wonderful
ChatGPT,Unknown,5,I really appreciate when they tell me about jokes in other languages haha,i really appreciate when they tell me about jokes in other languages haha
ChatGPT,Unknown,5,good,good
ChatGPT,Unknown,5,Great,great
ChatGPT,Unknown,5,awesome,awesome
ChatGPT,Unknown,5,very good 😊😊😊,very good
ChatGPT,Unknown,5,He did every single thing I can't do.,he did every single thing i cant do
ChatGPT,Unknown,4,good,good
ChatGPT,Unknown,5,"Best app ever, No questions, download it now!",best app ever no questions download it now
ChatGPT,Unknown,5,good,good
ChatGPT,Unknown,5,amezing,amezing
ChatGPT,Unknown,5,This is one of the best AI tool I ever know about. User friendly,this is one of the best ai tool i ever know about user friendly
ChatGPT,Unknown,5,It’s good 😅,its good
ChatGPT,Unknown,5,it's very nice ai it's better then Google,its very nice ai its better then google
ChatGPT,Unknown,4,good 👍,good
ChatGPT,Unknown,5,nice,nice
ChatGPT,Unknown,5,This is a very help ful,this is a very help ful
ChatGPT,Unknown,5,best of my new,best of my new
ChatGPT,Unknown,5,👍👍,
ChatGPT,Unknown,5,very very helpful,very very helpful
ChatGPT,Unknown,5,I just wanna say.. ChatGPT I love you! 💜 You're the best.,i just wanna say chatgpt i love you youre the best
ChatGPT,Unknown,5,best app,best app
ChatGPT,Unknown,5,Best,best
ChatGPT,Unknown,5,thank you so much,thank you so much
ChatGPT,Unknown,3,best,best
ChatGPT,Unknown,5,I mean it makes mistakes on solving.,i mean it makes mistakes on solving
ChatGPT,Unknown,5,Nice app 💝,nice app
ChatGPT,Unknown,5,like,like
ChatGPT,Unknown,5,hs sajib well this website,hs sajib well this website
ChatGPT,Unknown,4,Answers in image chat are completely wrong,answers in image chat are completely wrong
ChatGPT,Unknown,5,I love this app,i love this app
ChatGPT,Unknown,4,good,good
ChatGPT,Unknown,5,🤖,
ChatGPT,Unknown,5,perfect 👍,perfect
ChatGPT,Unknown,5,it's a very good Al I love it,its a very good al i love it
ChatGPT,Unknown,4,it is gret,it is gret
ChatGPT,Unknown,5,"I think it's great,so happy I got the app now",i think its greatso happy i got the app now
ChatGPT,Unknown,5,bhot abrdst ha,bhot abrdst ha
ChatGPT,Unknown,5,It's very good. It can help us in everything. I really glad to use this 😊😊😊😊😊😊😊😊😊,its very good it can help us in everything i really glad to use this
ChatGPT,Unknown,5,"Chatgpt is a life changing application, help me to lost weight, improve my business, prepare my speeches and help others. amazing indications of books and researches. I highly recommend, one of the best application created in history.",chatgpt is a life changing application help me to lost weight improve my business prepare my speeches and help others amazing indications of books and researches i highly recommend one of the best application created in history
ChatGPT,Unknown,5,best,best
ChatGPT,Unknown,5,Because it is needed to know everything,because it is needed to know everything
ChatGPT,Unknown,3,"Chat GPT has helped me to move a step ahead from working hard to working hard and smarter, accomplishing more in less time.",chat gpt has helped me to move a step ahead from working hard to working hard and smarter accomplishing more in less time
ChatGPT,Unknown,5,beutiful ai,beutiful ai
ChatGPT,Unknown,5,great,great
ChatGPT,Unknown,5,very nice application,very nice application
ChatGPT,Unknown,5,💖💖,
ChatGPT,Unknown,5,excellent,excellent
ChatGPT,Unknown,4,gud,gud
ChatGPT,Unknown,4,The app is the best in 2025,the app is the best in
ChatGPT,Unknown,5,super,super
ChatGPT,Unknown,5,Hi he so kind I download he so I can ask he thanks,hi he so kind i download he so i can ask he thanks
ChatGPT,Unknown,5,good,good
ChatGPT,Unknown,4,chat gpt is an amazing App and it's very useful for work and any task to give you and ChatGPT good searching and what do you want it to be given my experience is well good 😊👍,chat gpt is an amazing app and its very useful for work and any task to give you and chatgpt good searching and what do you want it to be given my experience is well good
ChatGPT,Unknown,5,বন্ধু,বনধ
ChatGPT,Unknown,1,Very bad application it take too much time and if I told to do something it take 2 to 3 hours and after time overs ask for more 10 minutes and so many time it taken and approximate 24 hours to one complete PDF but it not gives me,very bad application it take too much time and if i told to do something it take to hours and after time overs ask for more minutes and so many time it taken and approximate hours to one complete pdf but it not gives me
ChatGPT,Unknown,5,ossum,ossum
ChatGPT,Unknown,5,Best App ever I seen,best app ever i seen
ChatGPT,Unknown,4,"it's serving me really well, I only can't see my previous searches",its serving me really well i only cant see my previous searches
ChatGPT,Unknown,5,খুবই ভালো একটা অ্যাপ,খবই ভল একট অযপ
ChatGPT,Unknown,5,"LOVE IT, helpful, informative and easy to use!",love it helpful informative and easy to use
ChatGPT,Unknown,5,great,great
ChatGPT,Unknown,5,best educational app,best educational app
ChatGPT,Unknown,5,"Love this app ,it's like my best friend. It has solution of every problem always helps and always shows way Forward ❤️❤️ thanks 😊💖",love this app its like my best friend it has solution of every problem always helps and always shows way forward thanks
ChatGPT,Unknown,5,It is very good. It helps a lot,it is very good it helps a lot
ChatGPT,Unknown,4,Wonderful apps for knowing something,wonderful apps for knowing something
ChatGPT,Unknown,5,This app is help me for learn uncommon things.,this app is help me for learn uncommon things
ChatGPT,Unknown,5,this is very helpful to study,this is very helpful to study
ChatGPT,Unknown,1,Give me wrong suggestion,give me wrong suggestion
ChatGPT,Unknown,5,I like it because it good.,i like it because it good
ChatGPT,Unknown,5,great,great
ChatGPT,Unknown,5,nice,nice
ChatGPT,Unknown,5,that's wow,thats wow
ChatGPT,Unknown,5,I love,i love
ChatGPT,Unknown,5,Very efficient,very efficient
ChatGPT,Unknown,4,good 👍,good
ChatGPT,Unknown,5,best,best
ChatGPT,Unknown,5,Amazing but It should be total free for the students with all the features.,amazing but it should be total free for the students with all the features
ChatGPT,Unknown,5,o nice 👍 very very beautiful 😍,o nice very very beautiful
ChatGPT,Unknown,5,خوبه بعضا معلومات اشتباه ارایه میمند یعنی معلومات قبلی که داده نمیدهد و بعضا صوتی که صحبت بکنی نمیاد,خوبه بعضا معلومات اشتباه ارایه میمند یعنی معلومات قبلی که داده نمیدهد و بعضا صوتی که صحبت بکنی نمیاد
