Appname,Date,Score,Text,text
Adobe Premiere Rush,Unknown,5,"I've been using for 4 years now, originally as a stop gap for premier pro, but it is still my go to editing software, beautifully easy...I have to use other software to reverse clips etc but if anything it's made me a better videographer as I think about the editing process as I shoot. Some reviews mention exporting issues I have experienced this as well, but usually a close down app and restart solves. It's aimed at beginners and its so easy, but as a professional its a joy to use",ive been using for years now originally as a stop gap for premier pro but it is still my go to editing software beautifully easyi have to use other software to reverse clips etc but if anything its made me a better videographer as i think about the editing process as i shoot some reviews mention exporting issues i have experienced this as well but usually a close down app and restart solves its aimed at beginners and its so easy but as a professional its a joy to use
Adobe Premiere Rush,Unknown,2,"Works, but 1080p max, really?",works but p max really
Adobe Premiere Rush,Unknown,1,"Terrible, unusable app just like everything adobe does.",terrible unusable app just like everything adobe does
Adobe Premiere Rush,Unknown,1,Impossible to work with .mov file,impossible to work with mov file
Adobe Premiere Rush,Unknown,1,Very poor 👎 for tablet Poco pad 😰😰can not up quality videos 👎,very poor for tablet poco pad can not up quality videos
Adobe Premiere Rush,Unknown,2,App crashes when used in Samsung Dex. It would be nice to use the app when connected to a larger external display but it crashes constantly.,app crashes when used in samsung dex it would be nice to use the app when connected to a larger external display but it crashes constantly
Adobe Premiere Rush,Unknown,1,bro this doesn't even have keyframes😭,bro this doesnt even have keyframes
Adobe Premiere Rush,Unknown,5,Best video editor download now,best video editor download now
Adobe Premiere Rush,Unknown,3,Does not have auto captions,does not have auto captions
Adobe Premiere Rush,Unknown,4,"Its good but actually needs to be seriously upgraded so that it will. Be able to outclass other competitors in mobile market. Features smooth keyframes, animations & transitions are must needed. Key framing is must. Effects like available in Adobe Premiere Pro are available should be available in mobile app. If not all then basics should be. Thats all, otherwise this will be going like this.",its good but actually needs to be seriously upgraded so that it will be able to outclass other competitors in mobile market features smooth keyframes animations transitions are must needed key framing is must effects like available in adobe premiere pro are available should be available in mobile app if not all then basics should be thats all otherwise this will be going like this
Adobe Premiere Rush,Unknown,1,Unable to produce smooth output from a single 720p 30fps file. Takes forever to render unusable video. Unable to playback video in app while editing. Useless.,unable to produce smooth output from a single p fps file takes forever to render unusable video unable to playback video in app while editing useless
Adobe Premiere Rush,Unknown,1,So my Galaxy S10 is supported! But a Galaxy s22 ultra is not! explain the stupidity!,so my galaxy s is supported but a galaxy s ultra is not explain the stupidity
Adobe Premiere Rush,Unknown,1,Je bal paro nah seta Korte aso ki jone,je bal paro nah seta korte aso ki jone
Adobe Premiere Rush,Unknown,1,Can't even play a 4K video properly.. Complete garbage! 💩,cant even play a k video properly complete garbage
Adobe Premiere Rush,Unknown,5,OK,ok
Adobe Premiere Rush,Unknown,1,Worst one.. how do I save a project??? It just doesn't let me.. the loading wheel keeps rotating.. nthng.. it only saves the first imports only... Nthg more... Worst,worst one how do i save a project it just doesnt let me the loading wheel keeps rotating nthng it only saves the first imports only nthg more worst
Adobe Premiere Rush,Unknown,1,Errors errors unsupported files more errors waste of time find something else.,errors errors unsupported files more errors waste of time find something else
Adobe Premiere Rush,Unknown,1,This is the worst app ever. Other video editing apps are much better than this on an Android tablet.,this is the worst app ever other video editing apps are much better than this on an android tablet
Adobe Premiere Rush,Unknown,3,When import video from my gallery the sound like ghost. I dont use any effect.,when import video from my gallery the sound like ghost i dont use any effect
Adobe Premiere Rush,Unknown,1,Continually tells me it doesn't have permissions that it does have. Galaxy S24 FE.,continually tells me it doesnt have permissions that it does have galaxy s fe
Adobe Premiere Rush,Unknown,2,"Super slow, takes forever for it to cut and delete a section of the video. Constantly crashes and kicks me out of the app. Capcut was such a better editing system I'm pissed they banned it",super slow takes forever for it to cut and delete a section of the video constantly crashes and kicks me out of the app capcut was such a better editing system im pissed they banned it
Adobe Premiere Rush,Unknown,1,it can only access local storage or its cloud. i take videos on phone and want to edit on tab. i use google for cloud backup. not supported. backup files to external drive. not listed. ridiculous. looking for alternative,it can only access local storage or its cloud i take videos on phone and want to edit on tab i use google for cloud backup not supported backup files to external drive not listed ridiculous looking for alternative
Adobe Premiere Rush,Unknown,3,The app frequently crashes while editing video speed.,the app frequently crashes while editing video speed
Adobe Premiere Rush,Unknown,1,"Incredibly laggy app right off the bat. Have to wait between every action - deleting, splitting, and moving clips is so slow.",incredibly laggy app right off the bat have to wait between every action deleting splitting and moving clips is so slow
Adobe Premiere Rush,Unknown,1,"Whenever I upload a video of me taking, the sound is clearly distorted, like an octave lower, before I've even touched any of the settings. The text options are also needlessly limiting. I don't want any of these transition graphics; I just want to put captions on my vertical video, but I guess I'll have to wait for CapCut to come back or check out Canva's video editing app.",whenever i upload a video of me taking the sound is clearly distorted like an octave lower before ive even touched any of the settings the text options are also needlessly limiting i dont want any of these transition graphics i just want to put captions on my vertical video but i guess ill have to wait for capcut to come back or check out canvas video editing app
Adobe Premiere Rush,Unknown,1,That app really sucks! And from a company that makes a ton of money you would expect better. 😞,that app really sucks and from a company that makes a ton of money you would expect better
Adobe Premiere Rush,Unknown,1,A. Small as hell B. No way to import sounds... Or maybe I'm too dumb... C. Useless... I can't do anything with it that small,a small as hell b no way to import sounds or maybe im too dumb c useless i cant do anything with it that small
Adobe Premiere Rush,Unknown,1,Such a frustrating app. For the amount we pay for subscriptions this app should function better. It's so slow. I try to click one function and it takes 6-10 seconds to work. A 60 sec video takes 3hrs to edit. If capcut wasn't banned in the U.S. i would just use that. Smh.,such a frustrating app for the amount we pay for subscriptions this app should function better its so slow i try to click one function and it takes seconds to work a sec video takes hrs to edit if capcut wasnt banned in the us i would just use that smh
Adobe Premiere Rush,Unknown,5,Works fine for me!,works fine for me
Adobe Premiere Rush,Unknown,1,ui is a mess,ui is a mess
Adobe Premiere Rush,Unknown,1,Not used your apps delete you,not used your apps delete you
Adobe Premiere Rush,Unknown,5,nice 👍,nice
Adobe Premiere Rush,Unknown,2,Good but premium charges are a bulk of input required💯🥱,good but premium charges are a bulk of input required
Adobe Premiere Rush,Unknown,1,No fade in and out option for music track.,no fade in and out option for music track
Adobe Premiere Rush,Unknown,2,App constantly crashes and randomly renders a black screen only.,app constantly crashes and randomly renders a black screen only
Adobe Premiere Rush,Unknown,1,Preview black screen,preview black screen
Adobe Premiere Rush,Unknown,1,"Used tk be compatible with my phone, suddenly its no longer working",used tk be compatible with my phone suddenly its no longer working
Adobe Premiere Rush,Unknown,1,Worst app 😑,worst app
Adobe Premiere Rush,Unknown,5,I need this,i need this
Adobe Premiere Rush,Unknown,1,Not suitable for background noise removal,not suitable for background noise removal
Adobe Premiere Rush,Unknown,1,Nice,nice
Adobe Premiere Rush,Unknown,1,App black screens and crashes every time you try to export.,app black screens and crashes every time you try to export
Adobe Premiere Rush,Unknown,1,Bought the pro version and it just keeps crashing,bought the pro version and it just keeps crashing
Adobe Premiere Rush,Unknown,1,"I tried Adobe Premiere Pro's 3-day free trial, but it was disappointing. At $34.99/month, it's much pricier than PowerDirector ($34.86/year) and KineMaster ($14.12/year). Editing a 34 GB 4K 60 FPS video took 4 hours to render, but the exported file was only 1.5 GB, with black clips and playback stopping after 2-3 minutes. The app frequently became unresponsive, disrupting my workflow. For its cost, the performance and stability don’t match expectations. Cheaper apps perform better.",i tried adobe premiere pros day free trial but it was disappointing at month its much pricier than powerdirector year and kinemaster year editing a gb k fps video took hours to render but the exported file was only gb with black clips and playback stopping after minutes the app frequently became unresponsive disrupting my workflow for its cost the performance and stability dont match expectations cheaper apps perform better
Adobe Premiere Rush,Unknown,1,"Used to be great, but recently, whenever I make clips, it exports as a black screen. Never used to do this, but it does it every time now no matter the size of the video. Used to have an issue where the export would gradually load and then the app would crash at 70% or something. Frustrating",used to be great but recently whenever i make clips it exports as a black screen never used to do this but it does it every time now no matter the size of the video used to have an issue where the export would gradually load and then the app would crash at or something frustrating
Adobe Premiere Rush,Unknown,1,"needs updating, nolonger works on new phones 2025, my phone won't even install it",needs updating nolonger works on new phones my phone wont even install it
Adobe Premiere Rush,Unknown,2,Crashes ALL THE TIME. 30 years experience with Adobe software and this has to be the worst ever!!!,crashes all the time years experience with adobe software and this has to be the worst ever
Adobe Premiere Rush,Unknown,5,"Awesome, best editing tool I've ever experienced on my smart phone. Pretty nice app, but I have to tell u this, need to improve the bugs. Appart from that, 1000 wonders.",awesome best editing tool ive ever experienced on my smart phone pretty nice app but i have to tell u this need to improve the bugs appart from that wonders
Adobe Premiere Rush,Unknown,5,Best app,best app
Adobe Premiere Rush,Unknown,2,"It's a cool little tool that I can definitely see content creators using successfully for short videos. Anything longer than a minute or too complex would be too fiddly to cut in Rush. It is expansive though, there seem to be a lot of features but variables aren't always easy to tweak or seem impossible to change at all. Haven't tried to export yet but I'll update the review when I have How do you rename a sequence? How do you edit title text?",its a cool little tool that i can definitely see content creators using successfully for short videos anything longer than a minute or too complex would be too fiddly to cut in rush it is expansive though there seem to be a lot of features but variables arent always easy to tweak or seem impossible to change at all havent tried to export yet but ill update the review when i have how do you rename a sequence how do you edit title text
Adobe Premiere Rush,Unknown,5,Video edit,video edit
Adobe Premiere Rush,Unknown,1,Not able to import sound from phone....,not able to import sound from phone
Adobe Premiere Rush,Unknown,3,"Nice so far, but extremely limited exporting options (can't choose codec, quality, etc)",nice so far but extremely limited exporting options cant choose codec quality etc
Adobe Premiere Rush,Unknown,1,Successfully edited My first video only for it to put the first clip at the very end and not support moving clips around on the timeline. Just don't install the app,successfully edited my first video only for it to put the first clip at the very end and not support moving clips around on the timeline just dont install the app
Adobe Premiere Rush,Unknown,5,Best editor for enhance video quality,best editor for enhance video quality
Adobe Premiere Rush,Unknown,5,Its👌,its
Adobe Premiere Rush,Unknown,5,I'm a content creator this is good for my videos also go to RandomTopics_Dan2 & RandomDan,im a content creator this is good for my videos also go to randomtopics_dan randomdan
Adobe Premiere Rush,Unknown,5,Simply love it,simply love it
Adobe Premiere Rush,Unknown,4,Easy to use,easy to use
Adobe Premiere Rush,Unknown,3,"It doesn't export, if they fixed that it would be perfect, esp the way you can fix sound by boost, noise reduction, pitches etc",it doesnt export if they fixed that it would be perfect esp the way you can fix sound by boost noise reduction pitches etc
Adobe Premiere Rush,Unknown,4,Ok good app,ok good app
Adobe Premiere Rush,Unknown,3,"It's amazing using Adobe Premiere Rush, but there's no where to import audio from external source",its amazing using adobe premiere rush but theres no where to import audio from external source
Adobe Premiere Rush,Unknown,3,Not good,not good
Adobe Premiere Rush,Unknown,2,"Kinda dodgy, not fully featured.",kinda dodgy not fully featured
Adobe Premiere Rush,Unknown,1,aw man i cant draw is there 1 way to draw,aw man i cant draw is there way to draw
Adobe Premiere Rush,Unknown,1,Truely terrible performance on my Galaxy S24 Ultra. The app crashes when importing multiple files. It hangs constantly during editing. Very poor software from Adobe when compared against competitors like Capcut or other freemium editors.,truely terrible performance on my galaxy s ultra the app crashes when importing multiple files it hangs constantly during editing very poor software from adobe when compared against competitors like capcut or other freemium editors
Adobe Premiere Rush,Unknown,4,Good for personal use but with limited features,good for personal use but with limited features
Adobe Premiere Rush,Unknown,5,realy good,realy good
Adobe Premiere Rush,Unknown,1,Just wasted my time in the sign in process where after waiting for so much time all I get is error,just wasted my time in the sign in process where after waiting for so much time all i get is error
Adobe Premiere Rush,Unknown,5,Bes t android video editing app,bes t android video editing app
Adobe Premiere Rush,Unknown,5,Excellent,excellent
Adobe Premiere Rush,Unknown,4,Such a pro level app। U can try it for ur video,such a pro level app u can try it for ur video
Adobe Premiere Rush,Unknown,5,Excellent!,excellent
Adobe Premiere Rush,Unknown,5,Good app,good app
Adobe Premiere Rush,Unknown,3,"""some error occurred""... I cannot use the app that I'm paying a monthly fee for..",some error occurred i cannot use the app that im paying a monthly fee for
Adobe Premiere Rush,Unknown,5,Perfect little tool,perfect little tool
Adobe Premiere Rush,Unknown,1,App won't download to laptop from Google Play. Told to download to my phone! Who would prefer to edit videos on a smart phone and not a laptop ???,app wont download to laptop from google play told to download to my phone who would prefer to edit videos on a smart phone and not a laptop
Adobe Premiere Rush,Unknown,5,"Excellent software, recommended!",excellent software recommended
Adobe Premiere Rush,Unknown,5,Nice ... because it is also used by khan sir,nice because it is also used by khan sir
Adobe Premiere Rush,Unknown,4,Great app. Would love some audio fade and more level control....control points or rubber band. And also the choice to add transitions on the end or start of clip not automatically both ends.,great app would love some audio fade and more level controlcontrol points or rubber band and also the choice to add transitions on the end or start of clip not automatically both ends
Adobe Premiere Rush,Unknown,4,I liked how i could organize all my videos for a quick edit.,i liked how i could organize all my videos for a quick edit
Adobe Premiere Rush,Unknown,5,This is too good I'm giving it a five star review,this is too good im giving it a five star review
Adobe Premiere Rush,Unknown,1,Worst app ever,worst app ever
Adobe Premiere Rush,Unknown,4,Good,good
Adobe Premiere Rush,Unknown,4,"This app is meant for basic editing of videos only. There are few animations of titles and other essentials like yt subscribe buttons etc. which are helpful. I didn't like how the app changes audio pitch, once it is used in the sequence. However, you get original audio in the exported version. So it's good. For what this app is designed for, i.e only basics, I have given it a 4 star. However more features and effects should be added in the free version also.",this app is meant for basic editing of videos only there are few animations of titles and other essentials like yt subscribe buttons etc which are helpful i didnt like how the app changes audio pitch once it is used in the sequence however you get original audio in the exported version so its good for what this app is designed for ie only basics i have given it a star however more features and effects should be added in the free version also
Adobe Premiere Rush,Unknown,5,"So simple and easy to use. Removed every other app. No stupid watermarks, no shenanigans. Get the work done!",so simple and easy to use removed every other app no stupid watermarks no shenanigans get the work done
Adobe Premiere Rush,Unknown,3,A lot of features missing,a lot of features missing
Adobe Premiere Rush,Unknown,5,Love it!,love it
Adobe Premiere Rush,Unknown,5,Use it daily! Love it! Can't complain! I use it for shorts i found some very long videos I needed to screen record because the export lost itself after about 12 minutes and became choppy and then un watchable. I just make longs on my computer now. This is PERFECT for shorts and really easy to use!,use it daily love it cant complain i use it for shorts i found some very long videos i needed to screen record because the export lost itself after about minutes and became choppy and then un watchable i just make longs on my computer now this is perfect for shorts and really easy to use
Adobe Premiere Rush,Unknown,3,Very useful for quick YouTube shorts. But I find it very fiddly to use graphics titles. Hard to see what you are typing.,very useful for quick youtube shorts but i find it very fiddly to use graphics titles hard to see what you are typing
Adobe Premiere Rush,Unknown,4,Not too shabby. Could use some more features but not bad overall. Pretty simple to pick up and start editing. Recommend 👍🏻,not too shabby could use some more features but not bad overall pretty simple to pick up and start editing recommend
Adobe Premiere Rush,Unknown,1,Wouldn't export using footage I'd recorded on my Samsung Galaxy S23 FE and I wasted a lot of time and effort and had to re-record on another program. I'd upgraded to Premium and it still didn't work. Deleted the app and thought the subscription was cancelled only to be charged!! Be warned ⚠️,wouldnt export using footage id recorded on my samsung galaxy s fe and i wasted a lot of time and effort and had to rerecord on another program id upgraded to premium and it still didnt work deleted the app and thought the subscription was cancelled only to be charged be warned
Adobe Premiere Rush,Unknown,5,Easy intuitive and good qualit y,easy intuitive and good qualit y
Adobe Premiere Rush,Unknown,2,"So annoying. Glitches when color correcting, so you need to restart it. Then it downgrades the video later",so annoying glitches when color correcting so you need to restart it then it downgrades the video later
Adobe Premiere Rush,Unknown,2,"if you're able to get past the loading bar after clicking which video(s) you wanna edit, then it's a great quick editing app. other than that, I have to constantly force close/stop the app and reopen hoping it'll load this time, rinse and repeat.",if youre able to get past the loading bar after clicking which videos you wanna edit then its a great quick editing app other than that i have to constantly force closestop the app and reopen hoping itll load this time rinse and repeat
Adobe Premiere Rush,Unknown,1,if you can avoid Adobe subscriptions ..DO IT..Adobe is overpriced and behind in features functionality...the free version of capcut will do more than even premiere pro for most social media projects.. Or use davinci which is free and has all the features you need to edit big projects ....ADOBE needs to be more in touch with the market or it Will continue to decline in revenue.,if you can avoid adobe subscriptions do itadobe is overpriced and behind in features functionalitythe free version of capcut will do more than even premiere pro for most social media projects or use davinci which is free and has all the features you need to edit big projects adobe needs to be more in touch with the market or it will continue to decline in revenue
Adobe Premiere Rush,Unknown,1,Doesn't work. Keeps refreshing and crashing. Trash,doesnt work keeps refreshing and crashing trash
Adobe Premiere Rush,Unknown,5,Perfect,perfect
Adobe Premiere Rush,Unknown,3,editing is quite slow right now. I think it's needs to be updated to latest Android version.,editing is quite slow right now i think its needs to be updated to latest android version
Adobe Premiere Rush,Unknown,5,Absolutely great App.,absolutely great app
Adobe Premiere Rush,Unknown,5,Wonderful better than capcut,wonderful better than capcut
Adobe Premiere Rush,Unknown,5,Very good and perfect,very good and perfect
Adobe Premiere Rush,Unknown,1,"I'm not impressed. Don't expect many features with this app. Not designed to be a mobile editor, just stick to your pc.",im not impressed dont expect many features with this app not designed to be a mobile editor just stick to your pc
Adobe Premiere Rush,Unknown,3,"Quite good vertical video editing suite. However, we are not able to add our own music. We are forced to used audio from the terrible unknown album.",quite good vertical video editing suite however we are not able to add our own music we are forced to used audio from the terrible unknown album
Adobe Premiere Rush,Unknown,1,This won't let me post on tiktok,this wont let me post on tiktok
Adobe Premiere Rush,Unknown,5,Good app for edit videos,good app for edit videos
Adobe Premiere Rush,Unknown,5,Amzing,amzing
Adobe Premiere Rush,Unknown,1,Imagine a video editing app where the video you're editing is the size of your pinky nail. And you can't do a full screen preview. How can a big company release an app like this? It's not a new app. It's like taking a cooking class where you can't taste the food. Or using recording software where you're only able to hear a low-bit version of your recording. Why?? It's video editing. We have to see what we're doing. I immediately downloaded a better app.,imagine a video editing app where the video youre editing is the size of your pinky nail and you cant do a full screen preview how can a big company release an app like this its not a new app its like taking a cooking class where you cant taste the food or using recording software where youre only able to hear a lowbit version of your recording why its video editing we have to see what were doing i immediately downloaded a better app
Adobe Premiere Rush,Unknown,5,Simple and provides nice enough quality for editing. Thx so much,simple and provides nice enough quality for editing thx so much
Adobe Premiere Rush,Unknown,1,"Showing""Your device is't compatible with this version"", I am using OnePlus 11T. Kindly check. You advertised we can use this on Android phone. So i upgrded.",showingyour device ist compatible with this version i am using oneplus t kindly check you advertised we can use this on android phone so i upgrded
Adobe Premiere Rush,Unknown,5,It's really good editing nice app,its really good editing nice app
Adobe Premiere Rush,Unknown,1,Can't figure out how to edit text at all,cant figure out how to edit text at all
Adobe Premiere Rush,Unknown,5,Easy to work with. Great for what I need it for.,easy to work with great for what i need it for
Adobe Premiere Rush,Unknown,5,The best mobile video editor I've ever used.,the best mobile video editor ive ever used
Adobe Premiere Rush,Unknown,3,The app crashes a lot after 30minutes of use.,the app crashes a lot after minutes of use
Adobe Premiere Rush,Unknown,5,Nice,nice
Adobe Premiere Rush,Unknown,5,I like adobe,i like adobe
Adobe Premiere Rush,Unknown,2,"I haven't used the app in a while. I only messed with it for a bit today. I screenrecorded some of my music on google drive and it slowed it down and pitched it down every time I separated the audio. I looked up the problem and someone claimed it was an issue with screen recorded audio. I then downloaded the WAV file directly from drive and imported it. Same issue. No matter what I did, the audio was slowed and pitched down. I'm not going to pitch it back up every time. Great video editing tho",i havent used the app in a while i only messed with it for a bit today i screenrecorded some of my music on google drive and it slowed it down and pitched it down every time i separated the audio i looked up the problem and someone claimed it was an issue with screen recorded audio i then downloaded the wav file directly from drive and imported it same issue no matter what i did the audio was slowed and pitched down im not going to pitch it back up every time great video editing tho
Adobe Premiere Rush,Unknown,5,"Very nice, works well & intuitive. If you need to edit a video, like at all, this is the easiest option. It seems to screw up the colors of my videos, makes them very dull. It doesn't do this if I use rush to record, but importing my own recordings makes it look like a movie graveyard filter.",very nice works well intuitive if you need to edit a video like at all this is the easiest option it seems to screw up the colors of my videos makes them very dull it doesnt do this if i use rush to record but importing my own recordings makes it look like a movie graveyard filter
Adobe Premiere Rush,Unknown,5,Sana Maka edit ako,sana maka edit ako
Adobe Premiere Rush,Unknown,1,Pretty much useless,pretty much useless
Adobe Premiere Rush,Unknown,5,The best app ever,the best app ever
Adobe Premiere Rush,Unknown,5,Super app,super app
Adobe Premiere Rush,Unknown,1,Doesn't let you edit text while using the app on android,doesnt let you edit text while using the app on android
Adobe Premiere Rush,Unknown,5,"It took me less than 2 minutes to edit a video I took in a way that's ""good enuff"" for an Instagram story. I'm impressed!",it took me less than minutes to edit a video i took in a way thats good enuff for an instagram story im impressed
Adobe Premiere Rush,Unknown,1,"This was a terrible app to use, deleted it after a few minutes. Imported video audio keept going low pitched and slower. When you delete some objects they can get bugged and still appear in the timeline aswell.",this was a terrible app to use deleted it after a few minutes imported video audio keept going low pitched and slower when you delete some objects they can get bugged and still appear in the timeline aswell
Adobe Premiere Rush,Unknown,1,WHY NOW YEAR DELETE!!!,why now year delete
Adobe Premiere Rush,Unknown,4,Not bad editor but lots of features are behind pay wall.,not bad editor but lots of features are behind pay wall
Adobe Premiere Rush,Unknown,5,Excellent,excellent
Adobe Premiere Rush,Unknown,2,"Amazing. Quick video editing app, but it does need a major update. Cutting and moving around files are difficult to do when trying to cut a the frame point. And the magnetic video connecter is dated. There's a few things like quick captions and transition effects that should be implemented in here also. I do enjoy using it, but it's not free and cap cut and other competitors are doing more for free at this day and age.",amazing quick video editing app but it does need a major update cutting and moving around files are difficult to do when trying to cut a the frame point and the magnetic video connecter is dated theres a few things like quick captions and transition effects that should be implemented in here also i do enjoy using it but its not free and cap cut and other competitors are doing more for free at this day and age
Adobe Premiere Rush,Unknown,1,I hate it so much. It always rotates to portrait to landscape to portrait and so on. This isn't fake I have experienced this. Like fix this app or smth. I cant even edit bc it always huts my brain when it rotates to portrait to landscape and so on.,i hate it so much it always rotates to portrait to landscape to portrait and so on this isnt fake i have experienced this like fix this app or smth i cant even edit bc it always huts my brain when it rotates to portrait to landscape and so on
Adobe Premiere Rush,Unknown,5,"This app has been amazing for me, making videos is something I have been able to do creatively almost as if I were painting a picture or sculpting granite or molding gold with diamond inlay, this app has been a benefit to my life for sure.. at least when I have a place to stay and a vehicle and a decent phone and camera and drone lol 😂",this app has been amazing for me making videos is something i have been able to do creatively almost as if i were painting a picture or sculpting granite or molding gold with diamond inlay this app has been a benefit to my life for sure at least when i have a place to stay and a vehicle and a decent phone and camera and drone lol
Adobe Premiere Rush,Unknown,5,Quick and portable,quick and portable
Adobe Premiere Rush,Unknown,5,Amazing,amazing
Adobe Premiere Rush,Unknown,4,Good app,good app
Adobe Premiere Rush,Unknown,5,Great 👍,great
Adobe Premiere Rush,Unknown,1,"Garbage. Unusable. Moving a video across the timeline duplicated and desynced my audio, defeating the purpose of a video editor",garbage unusable moving a video across the timeline duplicated and desynced my audio defeating the purpose of a video editor
Adobe Premiere Rush,Unknown,1,As long as you don't do any effort to improve your app for Android you'll be a second hand option,as long as you dont do any effort to improve your app for android youll be a second hand option
Adobe Premiere Rush,Unknown,2,"Laggy, keeps crashing, very basic features",laggy keeps crashing very basic features
Adobe Premiere Rush,Unknown,5,I've been looking for an easy to use product and this is it!,ive been looking for an easy to use product and this is it
Adobe Premiere Rush,Unknown,5,The best on the go editior I've used. K.i.s.s.,the best on the go editior ive used kiss
Adobe Premiere Rush,Unknown,2,Doesn't let me choose bitrate export settings,doesnt let me choose bitrate export settings
Adobe Premiere Rush,Unknown,5,Very good Editing app,very good editing app
Adobe Premiere Rush,Unknown,5,Better than I Expected,better than i expected
Adobe Premiere Rush,Unknown,3,Getting hang,getting hang
Adobe Premiere Rush,Unknown,1,"It just deleted parts of my video and audio and it kept lagging and glitching. It's very easy to figure out like what tools are where and how to use them (kind of) but the rest is just, no.",it just deleted parts of my video and audio and it kept lagging and glitching its very easy to figure out like what tools are where and how to use them kind of but the rest is just no
Adobe Premiere Rush,Unknown,1,"Argh I hate this app, it's just so slow I downloaded it and picked the footage I wanted to use but it's been preparing that footage ever since",argh i hate this app its just so slow i downloaded it and picked the footage i wanted to use but its been preparing that footage ever since
Adobe Premiere Rush,Unknown,5,Best,best
Adobe Premiere Rush,Unknown,5,Very best and simple video editing app,very best and simple video editing app
Adobe Premiere Rush,Unknown,5,Nice,nice
Adobe Premiere Rush,Unknown,5,عالی,عالی
Adobe Premiere Rush,Unknown,1,"Horrible, I have the Asus CM34 Chromebook Plus and the app instantly shuts down when I try to add anthing to a project.",horrible i have the asus cm chromebook plus and the app instantly shuts down when i try to add anthing to a project
Adobe Premiere Rush,Unknown,4,"Audio syncing to video is not precise enough. It works, but wish it could be more precise like the desktop version. Very quick and simple to use and incorporate media with multi layer functions.",audio syncing to video is not precise enough it works but wish it could be more precise like the desktop version very quick and simple to use and incorporate media with multi layer functions
Adobe Premiere Rush,Unknown,5,Iv only used it for a few days but so far works great,iv only used it for a few days but so far works great
Adobe Premiere Rush,Unknown,1,"for some what reason, your app keeps on lowering the quality of video upon rendering. if i can put zero, i will.",for some what reason your app keeps on lowering the quality of video upon rendering if i can put zero i will
Adobe Premiere Rush,Unknown,5,It's best app ever seen,its best app ever seen
Adobe Premiere Rush,Unknown,2,The interface is complex and limited functionality compared to VN,the interface is complex and limited functionality compared to vn
Adobe Premiere Rush,Unknown,5,Great job,great job
Adobe Premiere Rush,Unknown,5,Easy & useful,easy useful
Adobe Premiere Rush,Unknown,5,Absolutely good for something free like this,absolutely good for something free like this
Adobe Premiere Rush,Unknown,1,Background editing not a separate,background editing not a separate
