Appname,Date,Score,Text,text
QR & Barcode Reader,Unknown,1,"Wouldn't scan 2 barcodes on Xbox1 controller bought at Gamestop. One their sticker, one Microsoft, under the battery. No info at all. Then tried random QR Code I noticed on a letter I got from U.S. post office next to address. That code came back as pack if 4 LED lightbulbs. Letter had nothing to do w/ light bulbs. And then 2 obvious ads, saying MUST update. The download should be the most recent version already. Not a good experience.",wouldnt scan barcodes on xbox controller bought at gamestop one their sticker one microsoft under the battery no info at all then tried random qr code i noticed on a letter i got from us post office next to address that code came back as pack if led lightbulbs letter had nothing to do w light bulbs and then obvious ads saying must update the download should be the most recent version already not a good experience
QR & Barcode Reader,Unknown,5,Simply it just works No ads constantly pushed in your face When using the app. No trying to make you upgrade and buy an expensive version. One of the best free apps I've ever downloaded.,simply it just works no ads constantly pushed in your face when using the app no trying to make you upgrade and buy an expensive version one of the best free apps ive ever downloaded
QR & Barcode Reader,Unknown,5,nice and very cool app,nice and very cool app
QR & Barcode Reader,Unknown,5,very good,very good
QR & Barcode Reader,Unknown,1,Scam ads taking up over 70% of screen disguised as ui. This is highly misleading and borders on a dark pattern. Shame on you.,scam ads taking up over of screen disguised as ui this is highly misleading and borders on a dark pattern shame on you
QR & Barcode Reader,Unknown,4,Good,good
QR & Barcode Reader,Unknown,4,Good 😊👍,good
QR & Barcode Reader,Unknown,5,thank you,thank you
QR & Barcode Reader,Unknown,5,Good,good
QR & Barcode Reader,Unknown,1,Forces you to agree to personalized ads,forces you to agree to personalized ads
QR & Barcode Reader,Unknown,5,Thank you Teacaps! The scanned results are accurate.,thank you teacaps the scanned results are accurate
QR & Barcode Reader,Unknown,5,Nice,nice
QR & Barcode Reader,Unknown,5,"Great app, fast and efficient",great app fast and efficient
QR & Barcode Reader,Unknown,5,good,good
QR & Barcode Reader,Unknown,5,this is app is really good u guys should use,this is app is really good u guys should use
QR & Barcode Reader,Unknown,1,scam,scam
QR & Barcode Reader,Unknown,1,Yeah forcing me to accept your cookies is a big NO. That is no longer consent,yeah forcing me to accept your cookies is a big no that is no longer consent
QR & Barcode Reader,Unknown,5,Excelent Customer Service Best Regards Sujith,excelent customer service best regards sujith
QR & Barcode Reader,Unknown,5,Perfect,perfect
QR & Barcode Reader,Unknown,3,The UI could be much better,the ui could be much better
QR & Barcode Reader,Unknown,5,nice 👍,nice
QR & Barcode Reader,Unknown,5,No pressure 😔,no pressure
QR & Barcode Reader,Unknown,4,That looks a bit boring but great 👍 try this app I'll send you to the website for reals,that looks a bit boring but great try this app ill send you to the website for reals
QR & Barcode Reader,Unknown,5,very useful application,very useful application
QR & Barcode Reader,Unknown,5,The app works really good I really like it,the app works really good i really like it
QR & Barcode Reader,Unknown,5,Thank you for a job real done!,thank you for a job real done
QR & Barcode Reader,Unknown,4,Good,good
QR & Barcode Reader,Unknown,5,It is ten out of ten lads. Abracadabra🇬🇧💄💋,it is ten out of ten lads abracadabra
QR & Barcode Reader,Unknown,5,great,great
QR & Barcode Reader,Unknown,5,very nice app,very nice app
QR & Barcode Reader,Unknown,5,good,good
QR & Barcode Reader,Unknown,5,it work and it helping me,it work and it helping me
QR & Barcode Reader,Unknown,4,good,good
QR & Barcode Reader,Unknown,1,Absolutely worse as I try to connect my Google account it leads me to a shopping mall,absolutely worse as i try to connect my google account it leads me to a shopping mall
QR & Barcode Reader,Unknown,5,best,best
QR & Barcode Reader,Unknown,5,Fantastic service and hospitality!,fantastic service and hospitality
QR & Barcode Reader,Unknown,1,Doesn't do what it says. Should be removed from Google play,doesnt do what it says should be removed from google play
QR & Barcode Reader,Unknown,5,Nice,nice
QR & Barcode Reader,Unknown,5,it works,it works
QR & Barcode Reader,Unknown,5,Very good,very good
QR & Barcode Reader,Unknown,5,ok,ok
QR & Barcode Reader,Unknown,5,ilikeit,ilikeit
QR & Barcode Reader,Unknown,5,okay,okay
QR & Barcode Reader,Unknown,1,Don't work,dont work
QR & Barcode Reader,Unknown,5,I like it,i like it
QR & Barcode Reader,Unknown,5,o nice,o nice
QR & Barcode Reader,Unknown,5,Loved it.......... can't even tell u in words,loved it cant even tell u in words
QR & Barcode Reader,Unknown,5,good,good
QR & Barcode Reader,Unknown,5,great,great
QR & Barcode Reader,Unknown,5,very good,very good
QR & Barcode Reader,Unknown,4,plus: The app has a great feature: create QR from contacts. It also can wirte from QR to contacts. MINUS: I only recieve the first out of three adresses correctly contained in previously generated QR. the reiceiving contact apps at samsung and google onGalaxy A55/Android 14 this works with samsung scanner integrated in contact and does not work googleat all (recommended scanning with G-Lens. that means: there is at least one contact app to allow this functionality.,plus the app has a great feature create qr from contacts it also can wirte from qr to contacts minus i only recieve the first out of three adresses correctly contained in previously generated qr the reiceiving contact apps at samsung and google ongalaxy aandroid this works with samsung scanner integrated in contact and does not work googleat all recommended scanning with glens that means there is at least one contact app to allow this functionality
QR & Barcode Reader,Unknown,5,excellent 👌,excellent
QR & Barcode Reader,Unknown,5,love it,love it
QR & Barcode Reader,Unknown,1,This app requires target advertising,this app requires target advertising
QR & Barcode Reader,Unknown,5,It's a good and the best app it's easy to use.,its a good and the best app its easy to use
QR & Barcode Reader,Unknown,5,good,good
QR & Barcode Reader,Unknown,5,wow,wow
QR & Barcode Reader,Unknown,5,It's good,its good
QR & Barcode Reader,Unknown,5,good,good
QR & Barcode Reader,Unknown,1,Ads. Dont consent,ads dont consent
QR & Barcode Reader,Unknown,1,This app wouldn't even scan a code or a picture of a code. And it took my location even though my location settings were turned off. BEWARE!,this app wouldnt even scan a code or a picture of a code and it took my location even though my location settings were turned off beware
QR & Barcode Reader,Unknown,5,best,best
QR & Barcode Reader,Unknown,5,excellent,excellent
QR & Barcode Reader,Unknown,5,1stclass of its own 🙏💐☺️,stclass of its own
QR & Barcode Reader,Unknown,5,Omo...sharp,omosharp
QR & Barcode Reader,Unknown,1,ads,ads
QR & Barcode Reader,Unknown,5,Great,great
QR & Barcode Reader,Unknown,5,Excellent,excellent
QR & Barcode Reader,Unknown,5,very good and helpful ☺️👍,very good and helpful
QR & Barcode Reader,Unknown,1,ok,ok
QR & Barcode Reader,Unknown,5,good service sir,good service sir
QR & Barcode Reader,Unknown,5,"Without advertisements, this is the best, most advanced QR Scanner I've ever seen.",without advertisements this is the best most advanced qr scanner ive ever seen
QR & Barcode Reader,Unknown,5,good,good
QR & Barcode Reader,Unknown,5,it's good??,its good
QR & Barcode Reader,Unknown,5,Very good service,very good service
QR & Barcode Reader,Unknown,1,It is stupid,it is stupid
QR & Barcode Reader,Unknown,5,Works better than the camera app. Unfortunate small ads.,works better than the camera app unfortunate small ads
QR & Barcode Reader,Unknown,1,I tried so many times but I couldn't scan a qr code I'm very disappointed,i tried so many times but i couldnt scan a qr code im very disappointed
QR & Barcode Reader,Unknown,5,Good 👍,good
QR & Barcode Reader,Unknown,5,good app,good app
QR & Barcode Reader,Unknown,3,good,good
QR & Barcode Reader,Unknown,5,"Brilliant, works every time with no fiddling",brilliant works every time with no fiddling
QR & Barcode Reader,Unknown,1,Sucks,sucks
QR & Barcode Reader,Unknown,5,oke,oke
QR & Barcode Reader,Unknown,4,"A nice little app that can quickly be used to see if the barcode is from a certain country that is now on my do not buy from list. Ads are annoying, but it does what I want.",a nice little app that can quickly be used to see if the barcode is from a certain country that is now on my do not buy from list ads are annoying but it does what i want
QR & Barcode Reader,Unknown,5,"Fast and spot on. Scans fäster than my actual scanner! Qr, qc and mailmark barcodes scan perfectly.",fast and spot on scans fäster than my actual scanner qr qc and mailmark barcodes scan perfectly
QR & Barcode Reader,Unknown,1,If I have a option I would give -5 stars,if i have a option i would give stars
QR & Barcode Reader,Unknown,1,bad,bad
QR & Barcode Reader,Unknown,1,Invasive,invasive
QR & Barcode Reader,Unknown,5,ok,ok
QR & Barcode Reader,Unknown,5,Awesome,awesome
QR & Barcode Reader,Unknown,5,excellent,excellent
QR & Barcode Reader,Unknown,3,oh ya,oh ya
QR & Barcode Reader,Unknown,5,Wow,wow
QR & Barcode Reader,Unknown,1,SCAM!! TRIED TO STEAL MY MONEY AND NOW MY CARD IS LOCKED FOR FRAUD!!!!!!!,scam tried to steal my money and now my card is locked for fraud
QR & Barcode Reader,Unknown,5,it's great if your phone struggles to scan QR codes. just a good thing to have in your pocket.,its great if your phone struggles to scan qr codes just a good thing to have in your pocket
QR & Barcode Reader,Unknown,5,just what I needed,just what i needed
QR & Barcode Reader,Unknown,1,فاجعه ست فقط تبلیغات داره هر طرف حتی روی دکمه های برنامه,فاجعه ست فقط تبلیغات داره هر طرف حتی روی دکمه های برنامه
QR & Barcode Reader,Unknown,5,great,great
QR & Barcode Reader,Unknown,1,Not working for me,not working for me
QR & Barcode Reader,Unknown,4,very nice and cool apps,very nice and cool apps
QR & Barcode Reader,Unknown,5,Has worked perfectly with every QR code I've tried. Easy and straightforward to use.,has worked perfectly with every qr code ive tried easy and straightforward to use
QR & Barcode Reader,Unknown,1,Too complicated.,too complicated
QR & Barcode Reader,Unknown,5,👍,
QR & Barcode Reader,Unknown,5,good,good
QR & Barcode Reader,Unknown,5,great,great
QR & Barcode Reader,Unknown,5,good,good
QR & Barcode Reader,Unknown,5,Nice,nice
QR & Barcode Reader,Unknown,1,Didn't work,didnt work
QR & Barcode Reader,Unknown,1,dark patterns,dark patterns
QR & Barcode Reader,Unknown,5,😯excellent QR & bar Code Reader..👍,excellent qr bar code reader
QR & Barcode Reader,Unknown,4,good apps,good apps
QR & Barcode Reader,Unknown,4,works great but too many ads!!,works great but too many ads
QR & Barcode Reader,Unknown,5,Good and always stands the QR code,good and always stands the qr code
QR & Barcode Reader,Unknown,5,This app=👌👍👍,this app
QR & Barcode Reader,Unknown,3,No use.,no use
QR & Barcode Reader,Unknown,3,good,good
QR & Barcode Reader,Unknown,5,it's a really good app,its a really good app
QR & Barcode Reader,Unknown,1,Garbage if you want a quick scan with no nonsense in-between. Do not recommend,garbage if you want a quick scan with no nonsense inbetween do not recommend
QR & Barcode Reader,Unknown,5,Good,good
QR & Barcode Reader,Unknown,1,good,good
QR & Barcode Reader,Unknown,5,Excelente,excelente
QR & Barcode Reader,Unknown,5,it just works 😁,it just works
QR & Barcode Reader,Unknown,5,Great app. Thanks 😊,great app thanks
QR & Barcode Reader,Unknown,2,Ads are very intrusive - take 3/4 of screen and trying to close the app brings you to full page ad that can't be closed except with task control. I like how it shows you the url first.,ads are very intrusive take of screen and trying to close the app brings you to full page ad that cant be closed except with task control i like how it shows you the url first
QR & Barcode Reader,Unknown,3,seems to work,seems to work
QR & Barcode Reader,Unknown,1,Ad infested garbage,ad infested garbage
QR & Barcode Reader,Unknown,5,fantastic,fantastic
QR & Barcode Reader,Unknown,5,this app is so good for dementia,this app is so good for dementia
QR & Barcode Reader,Unknown,5,love the Breakfasts great start to the day,love the breakfasts great start to the day
QR & Barcode Reader,Unknown,1,Sells your data,sells your data
QR & Barcode Reader,Unknown,5,Excellent Good quality staff are very Kind.,excellent good quality staff are very kind
QR & Barcode Reader,Unknown,1,Makes you fill out forms,makes you fill out forms
QR & Barcode Reader,Unknown,5,Good app,good app
QR & Barcode Reader,Unknown,1,will north acan using samsung ultra s24.,will north acan using samsung ultra s
QR & Barcode Reader,Unknown,5,gooood,gooood
QR & Barcode Reader,Unknown,5,Good,good
QR & Barcode Reader,Unknown,5,Very good app,very good app
QR & Barcode Reader,Unknown,5,ok,ok
QR & Barcode Reader,Unknown,5,Good 💯,good
QR & Barcode Reader,Unknown,3,nxEe aPp,nxee app
QR & Barcode Reader,Unknown,5,Nice App,nice app
QR & Barcode Reader,Unknown,1,good,good
QR & Barcode Reader,Unknown,5,ok,ok
QR & Barcode Reader,Unknown,5,good,good
QR & Barcode Reader,Unknown,5,good work,good work
QR & Barcode Reader,Unknown,5,"Great! Scan, create and more!",great scan create and more
QR & Barcode Reader,Unknown,1,Scam ads!!! Danger!,scam ads danger
QR & Barcode Reader,Unknown,5,Very good,very good
QR & Barcode Reader,Unknown,1,Horrible user experience immediately after opening the app. Immediate uninstall.,horrible user experience immediately after opening the app immediate uninstall
QR & Barcode Reader,Unknown,5,best qr scanner I've came across. absolutely love it!,best qr scanner ive came across absolutely love it
QR & Barcode Reader,Unknown,5,Way better than the Xiaomi one. And it can even show WiFi passwords,way better than the xiaomi one and it can even show wifi passwords
QR & Barcode Reader,Unknown,1,good,good
QR & Barcode Reader,Unknown,4,i love how easy it is. And always available when I need it.,i love how easy it is and always available when i need it
QR & Barcode Reader,Unknown,5,I've been using this forever!,ive been using this forever
QR & Barcode Reader,Unknown,1,Cancel my subscription 😔 thank you,cancel my subscription thank you
QR & Barcode Reader,Unknown,5,Totally qualified,totally qualified
QR & Barcode Reader,Unknown,5,very poor,very poor
QR & Barcode Reader,Unknown,5,nice,nice
QR & Barcode Reader,Unknown,5,Good,good
QR & Barcode Reader,Unknown,5,Not sure yet let's see what the out come is and I'll advertise,not sure yet lets see what the out come is and ill advertise
QR & Barcode Reader,Unknown,5,good,good
QR & Barcode Reader,Unknown,1,Bit confusing displays ads claiming it needs an update which is predatory as all hell. Half the time it just opens a web page and related to the scan code.,bit confusing displays ads claiming it needs an update which is predatory as all hell half the time it just opens a web page and related to the scan code
QR & Barcode Reader,Unknown,4,good,good
QR & Barcode Reader,Unknown,5,good little app,good little app
QR & Barcode Reader,Unknown,5,Really helpful app when i need to scan a Barcode and it's really quick,really helpful app when i need to scan a barcode and its really quick
QR & Barcode Reader,Unknown,5,It is very good 👍 👌,it is very good
QR & Barcode Reader,Unknown,1,good,good
QR & Barcode Reader,Unknown,5,Great,great
QR & Barcode Reader,Unknown,5,IS WORK IN GOOD,is work in good
QR & Barcode Reader,Unknown,5,Great prices.,great prices
QR & Barcode Reader,Unknown,5,She is real! As real as day.,she is real as real as day
QR & Barcode Reader,Unknown,4,kul,kul
QR & Barcode Reader,Unknown,5,good,good
QR & Barcode Reader,Unknown,5,Good,good
QR & Barcode Reader,Unknown,5,good,good
QR & Barcode Reader,Unknown,4,ok,ok
QR & Barcode Reader,Unknown,5,it helps,it helps
QR & Barcode Reader,Unknown,5,Smoothly transitioning into the digital age great app,smoothly transitioning into the digital age great app
QR & Barcode Reader,Unknown,1,"This was free and I was unaware of any excess spam from their having my email user info, but now I can't use it unless I a) explicitly agree to be subjected to all the spam they can sell - indicated an intent to drench me in advertising or b) pay $6+ to upgrade to the ""professional"" version. I am opting for c) deleting the app and getting a reader from another provider. Even if I have to pay for the app I will at least be accepting the cost on my own terms rather than being coerced.",this was free and i was unaware of any excess spam from their having my email user info but now i cant use it unless i a explicitly agree to be subjected to all the spam they can sell indicated an intent to drench me in advertising or b pay to upgrade to the professional version i am opting for c deleting the app and getting a reader from another provider even if i have to pay for the app i will at least be accepting the cost on my own terms rather than being coerced
QR & Barcode Reader,Unknown,5,Great app works the best out about 3 or 4 I tried.,great app works the best out about or i tried
QR & Barcode Reader,Unknown,5,Nice one👍🏼,nice one
QR & Barcode Reader,Unknown,1,Changed my phone and I un-installed and it's still there,changed my phone and i uninstalled and its still there
QR & Barcode Reader,Unknown,1,Awful. doesn't let you not consent to ads,awful doesnt let you not consent to ads
QR & Barcode Reader,Unknown,5,Nice and purposeful app. Do what is designed for,nice and purposeful app do what is designed for
QR & Barcode Reader,Unknown,5,nice,nice
QR & Barcode Reader,Unknown,5,this app works better then the camera fails more then once,this app works better then the camera fails more then once
QR & Barcode Reader,Unknown,5,အေမ့သား,အမသ
QR & Barcode Reader,Unknown,4,works,works
QR & Barcode Reader,Unknown,5,is helpful,is helpful
QR & Barcode Reader,Unknown,1,"""Agree to personalized ads"" or ""Upgrade to pro version"" How about no.",agree to personalized ads or upgrade to pro version how about no
QR & Barcode Reader,Unknown,4,Works OK.,works ok
QR & Barcode Reader,Unknown,5,Wow best qr code scanner 😅😅😅😅😅😅😅🤣🤣,wow best qr code scanner
QR & Barcode Reader,Unknown,5,love this,love this
QR & Barcode Reader,Unknown,1,Asked ng credit cards info and says no charge for now.,asked ng credit cards info and says no charge for now
QR & Barcode Reader,Unknown,1,Worked fine until it asked for my credit card to read a menu! Don't download this app!,worked fine until it asked for my credit card to read a menu dont download this app
QR & Barcode Reader,Unknown,5,love it,love it
QR & Barcode Reader,Unknown,4,very good app,very good app
QR & Barcode Reader,Unknown,5,good,good
QR & Barcode Reader,Unknown,5,Good for old and new phone,good for old and new phone
QR & Barcode Reader,Unknown,5,Good,good
QR & Barcode Reader,Unknown,4,great,great
QR & Barcode Reader,Unknown,5,Great scanner. Easy to use,great scanner easy to use
QR & Barcode Reader,Unknown,5,It's good,its good
QR & Barcode Reader,Unknown,5,very nice its helpful,very nice its helpful
QR & Barcode Reader,Unknown,5,Good for scanning,good for scanning
QR & Barcode Reader,Unknown,1,good 👍,good
QR & Barcode Reader,Unknown,4,so far it's been helpful on scanning my QR it serves his purpose it does its job,so far its been helpful on scanning my qr it serves his purpose it does its job
QR & Barcode Reader,Unknown,1,"QR code scans, but barcode not scanning many times...Uninstalling.",qr code scans but barcode not scanning many timesuninstalling
QR & Barcode Reader,Unknown,5,"Does everything I need, and quickly.",does everything i need and quickly
QR & Barcode Reader,Unknown,1,I uninstalled it because it didn't scan the QR code sent by my insurance company.,i uninstalled it because it didnt scan the qr code sent by my insurance company
QR & Barcode Reader,Unknown,5,Best,best
QR & Barcode Reader,Unknown,5,ok,ok
QR & Barcode Reader,Unknown,1,Good,good
QR & Barcode Reader,Unknown,2,good 👍😊,good
QR & Barcode Reader,Unknown,4,great app,great app
QR & Barcode Reader,Unknown,1,Not able to uninstall this app. Not what I wanted.,not able to uninstall this app not what i wanted
QR & Barcode Reader,Unknown,5,good,good
QR & Barcode Reader,Unknown,4,Rlly good SKIBIDI scanner jk I'm not a gen alpha so it's good scanned great scanning no timing but the ads those are not good so pls fix,rlly good skibidi scanner jk im not a gen alpha so its good scanned great scanning no timing but the ads those are not good so pls fix
QR & Barcode Reader,Unknown,5,Very good app,very good app
QR & Barcode Reader,Unknown,5,awesome and never incorrect,awesome and never incorrect
QR & Barcode Reader,Unknown,5,good,good
QR & Barcode Reader,Unknown,2,have Mercy,have mercy
QR & Barcode Reader,Unknown,3,Ok,ok
QR & Barcode Reader,Unknown,5,I got a scan it,i got a scan it
QR & Barcode Reader,Unknown,5,Transiition was easy. The service given was genuine my.,transiition was easy the service given was genuine my
QR & Barcode Reader,Unknown,5,excellent,excellent
QR & Barcode Reader,Unknown,5,"saves steps, so...convenient",saves steps soconvenient
QR & Barcode Reader,Unknown,4,what more can I say ❤❤🤍🤍😭😭😭😭,what more can i say
QR & Barcode Reader,Unknown,5,ممتاز,ممتاز
QR & Barcode Reader,Unknown,5,best,best
QR & Barcode Reader,Unknown,1,"buy the app, get personalized ads, or uninstall. those are the options. i chose to uninstall.",buy the app get personalized ads or uninstall those are the options i chose to uninstall
QR & Barcode Reader,Unknown,1,Has fraudulent forms,has fraudulent forms
QR & Barcode Reader,Unknown,5,Great,great
QR & Barcode Reader,Unknown,5,"Use google lens instead,or built in on your phone camera.... But for older phones it's usefull",use google lens insteador built in on your phone camera but for older phones its usefull
QR & Barcode Reader,Unknown,4,சுப்பர்,சபபர
QR & Barcode Reader,Unknown,3,good,good
QR & Barcode Reader,Unknown,4,nice,nice
QR & Barcode Reader,Unknown,5,Great app. Fast and efficient.,great app fast and efficient
QR & Barcode Reader,Unknown,1,Completely unusable if there are multiple adjacent bar codes that you can't photograph separately as you have no say over which bar code gets scanned,completely unusable if there are multiple adjacent bar codes that you cant photograph separately as you have no say over which bar code gets scanned
QR & Barcode Reader,Unknown,3,too much adds other wise it's good,too much adds other wise its good
QR & Barcode Reader,Unknown,5,it was awesome food,it was awesome food
QR & Barcode Reader,Unknown,5,good,good
QR & Barcode Reader,Unknown,5,It does what it says on the tin!,it does what it says on the tin
QR & Barcode Reader,Unknown,5,👑💯 you,you
QR & Barcode Reader,Unknown,5,"I was literally sched uled for surgey when I found The Good Feet Store. Life changing, saved me from surgery.",i was literally sched uled for surgey when i found the good feet store life changing saved me from surgery
QR & Barcode Reader,Unknown,4,ok,ok
QR & Barcode Reader,Unknown,5,nice,nice
QR & Barcode Reader,Unknown,5,good,good
QR & Barcode Reader,Unknown,5,must try very nice satisfied 😄😄,must try very nice satisfied
QR & Barcode Reader,Unknown,4,Good app.,good app
QR & Barcode Reader,Unknown,5,Useful app,useful app
QR & Barcode Reader,Unknown,5,very good,very good
QR & Barcode Reader,Unknown,5,Manish was super friendly and quick to assist with the ordering! nice food good staff 😊,manish was super friendly and quick to assist with the ordering nice food good staff
QR & Barcode Reader,Unknown,4,Work good nothing special a little slow sometimes but good.,work good nothing special a little slow sometimes but good
QR & Barcode Reader,Unknown,1,nice,nice
QR & Barcode Reader,Unknown,5,Very good,very good
QR & Barcode Reader,Unknown,3,ok,ok
QR & Barcode Reader,Unknown,5,👍👍👍,
QR & Barcode Reader,Unknown,5,Fish platter was awesome 👌,fish platter was awesome
QR & Barcode Reader,Unknown,3,"sometimes scan sometimes doesn't. Q codes are worse to scan than the old bar codes. You need to put back a way to manually enter control number for when the Q code won't scan, which is often.",sometimes scan sometimes doesnt q codes are worse to scan than the old bar codes you need to put back a way to manually enter control number for when the q code wont scan which is often
QR & Barcode Reader,Unknown,5,Good,good
QR & Barcode Reader,Unknown,5,good night app,good night app
QR & Barcode Reader,Unknown,5,good,good
QR & Barcode Reader,Unknown,1,Other similar app doesn't have ads,other similar app doesnt have ads
QR & Barcode Reader,Unknown,5,Best,best
QR & Barcode Reader,Unknown,5,"Ahmed était très serviable, merci beaucoup 👌",ahmed était très serviable merci beaucoup
QR & Barcode Reader,Unknown,1,Doesn't work at all with my phone 🙃 and too many ads.,doesnt work at all with my phone and too many ads
QR & Barcode Reader,Unknown,1,"This app requires you to pay if you don't want it to track you for advertising purposes. I am fine with having ads, I just don't want them collecting my data. There is no regard for user privacy here.",this app requires you to pay if you dont want it to track you for advertising purposes i am fine with having ads i just dont want them collecting my data there is no regard for user privacy here
QR & Barcode Reader,Unknown,5,massive,massive
QR & Barcode Reader,Unknown,5,good,good
QR & Barcode Reader,Unknown,5,it works,it works
QR & Barcode Reader,Unknown,5,awesome,awesome
QR & Barcode Reader,Unknown,5,good,good
QR & Barcode Reader,Unknown,4,okay,okay
QR & Barcode Reader,Unknown,5,bad,bad
QR & Barcode Reader,Unknown,5,Very good app,very good app
QR & Barcode Reader,Unknown,2,for some reason it always tries to get me to go someplace other than where I want to be tries to make me see ads buy something different I'm trying just to program something not buy other product,for some reason it always tries to get me to go someplace other than where i want to be tries to make me see ads buy something different im trying just to program something not buy other product
QR & Barcode Reader,Unknown,5,"While most photo apps or Google Lens can scan QR codes, I sought one where I can see the entire URL before going there. This one allows you to share/save/create QR codes. Ads are clearly marked and shown at the bottom, and for US$7 lifetime cost you can purchase the pro version, which eliminates ads and provides other things. The app says you can watch 3 videos to get the pro version for free, but that didn't work for me. Great app!",while most photo apps or google lens can scan qr codes i sought one where i can see the entire url before going there this one allows you to sharesavecreate qr codes ads are clearly marked and shown at the bottom and for us lifetime cost you can purchase the pro version which eliminates ads and provides other things the app says you can watch videos to get the pro version for free but that didnt work for me great app
QR & Barcode Reader,Unknown,4,It took a long time to install for me but the app is very good,it took a long time to install for me but the app is very good
QR & Barcode Reader,Unknown,5,Quality service,quality service
QR & Barcode Reader,Unknown,1,Too restrictive ad junk,too restrictive ad junk
QR & Barcode Reader,Unknown,1,To many adds,to many adds
